trial,slope,temperature,beta,lr,polyak_alpha,polyak_beta,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
57,5.90304136155249,0.06873149829801392,5.273891528281335,0.0020106080524254864,0.0,0.0,8.06938612666904,0.2746177476284107,209.8115284348127,10.659437879377425,-69.56571978407074,-58.26458671376586,-77.44657235768932,15.226012871432161,3.6456127166748047,3.640939712524414,0.2745861733203505,4,1.1293702125549316
58,1.8280714822127457,0.16720292013570856,2.1782918093184915,0.0026986180487571228,0.0,0.0,0.6169226655915754,0.3205624820328963,163.22108998645518,7.630247767573836,-48.03743795219883,-41.17104952447809,-80.40096543872134,13.367934545013963,4.637073040008545,4.637073040008545,0.2745861733203505,4,1.162208080291748
59,1.5880356985917476,0.21340341936059534,1.4654934249975196,0.0034657616191859837,0.0,0.0,3.982503245370954,0.30796391160893166,218.00227102107746,13.42645706477699,-59.152690369641604,-49.58326472593629,-93.63197091982627,16.562497980533728,15.942831993103027,15.942831993103027,nan,0,1.1272070407867432
60,6.849828137009481,0.28634751586081403,9.508749151959536,0.015687678530681134,0.0,0.0,8.583012720314233,0.4157297512715814,158.25922816189671,6.618128242029229,-75.02348954447405,-37.49535262237884,-70.19758333529747,19.08481652525191,5.11469841003418,5.086021423339844,0.1646586345381526,3,1.1445388793945312
61,4.975413958359759,0.1869175400372804,3.392284719475591,0.007652479017864714,0.0,0.0,2.5545605536240976,0.44236659168206227,108.40572248551446,12.272487261125658,-51.012124043998746,-52.10757735404517,-103.4598029947786,19.943500871144284,60508.34765625,60508.34765625,-0.07912087912087915,1,1.1305959224700928
62,5.869743011571294,0.08398100999794039,5.536575159080958,0.0030828449663212842,0.0,0.0,0.21042699481072263,0.41647377822217374,16.950416862810478,10.778687349691545,-57.24257040364019,-42.95526645075879,-98.49675152139096,14.710005641678165,60242.9375,60242.9375,0.12967032967032968,1,1.189851999282837
63,7.7674891454522434,0.1913886655050415,1.8163158948097173,0.05829330305252877,0.0,0.0,1.4868731202993055,0.31444600118746013,59.771899554691075,12.63230604601346,-72.33091640703779,-42.58234927309806,-74.74639313747109,4.589969258781586,1.908320665359497,1.051899790763855,0.1295774647887324,6,1.7939999103546143
64,6.529824040005613,0.10294243688662469,4.812896084955446,0.0055955615929854634,0.0,0.0,0.17280418106327888,0.4883206740982817,64.73689215549864,12.232829909874935,-76.99003599277665,-55.23097618833339,-89.50110922145382,18.67345664615064,1.0733253955841064,0.883094072341919,0.17180205415499525,8,1.2430651187896729
65,5.759004306250961,0.2930772333005952,9.370949673251117,0.0077994403053958964,0.0,0.0,3.7869021171631134,0.26736800440576697,139.2319020253924,9.101422785665804,-45.75704222221332,-48.40721734446779,-90.48192618406331,8.821242020866746,3.758201837539673,3.757308006286621,0.019047619047619067,5,1.3901891708374023
66,5.812468027081429,0.1259060791974547,5.521716942678445,0.006597845675140809,0.0,0.0,0.36528374589133344,0.24371453176910354,81.80141669956313,8.605558477900676,-55.92570290246757,-58.979110066452975,-79.31824734591565,4.822885464391583,9.968544960021973,9.968544960021973,-1.0,35,1.1677191257476807
67,3.3875259315948156,0.2087740390206941,9.74021636622095,0.0023114574890048057,0.0,0.0,2.4571385528585297,0.3075881869389053,98.36784073703336,7.172311780482656,-60.65371345746356,-41.76623887619651,-94.0404990774636,4.1049149732649965,4.922443866729736,4.922443866729736,-0.21686746987951808,3,1.148493766784668
68,0.7927694283954243,0.01673599888055996,3.329520735136597,0.029057217945651165,0.0,0.0,6.609663473784708,0.39118500618620194,62.09628384417037,12.544903348204581,-70.63229427290517,-40.63243517471932,-95.0960266937205,4.585918532516288,15.966665267944336,15.90201187133789,nan,0,1.158390998840332
69,4.648815197707442,0.12601781937907905,5.540907157335434,0.007887085058951564,0.0,0.0,0.23015462224121852,0.38823013423043773,177.28096871430913,9.748360235801654,-78.90529620538177,-36.001439516390036,-103.35109497175516,7.714732552608736,15.904959678649902,15.884538650512695,nan,0,1.7105388641357422
70,2.5385543917855276,0.2637812078635284,8.735777126283928,0.0010777405407840649,0.0,0.0,0.610542185844551,0.2732642966763437,98.50276604901268,9.915439194067307,-52.50945921830403,-59.84774300812183,-68.03875768987663,13.273799743857213,5.726539134979248,5.726539134979248,0.5624999999999993,23,1.2020890712738037
