trial,slope,tau_ms,weight_subthreshold,lr,polyak_alpha,polyak_beta,grad_clip_norm,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
270,1.026256387060471,3.2578960343255545,0.29947678536458877,0.014463911507833518,0.0,0.0,0.9441363554211746,0.15264231066375097,190.97892721555291,8.76383742411253,-62.65523204395383,-43.15262236317546,-72.9984507881516,6.722972716126584,6.787539482116699,6.787539482116699,-0.21686746987951808,3,0.9345118999481201
271,2.1590939738906005,3.224878658506363,0.14355373828241516,0.008322643537690444,0.0,0.0,0.20603018964887987,0.39120956009027524,58.1207535719244,13.82762699004694,-68.79483593733761,-43.22329752047811,-79.4971531694988,10.766559466391278,4.777218818664551,4.777218818664551,0.2,5,0.9419000148773193
272,1.0071283599581662,3.5091405908792623,0.24207689334597474,0.019619535060202295,0.0,0.0,8.90346090617375,0.3302318179283828,62.542912461448104,7.13165936763341,-62.95443492799491,-47.22676158221557,-75.19849594513411,14.486835435091676,nan,6.29455041885376,nan,0,0.9288861751556396
273,6.115866253054227,3.684910002905335,0.25874351009504354,0.0053062413368844315,0.0,0.0,2.8331839062897215,0.33658748392745313,219.76949413224935,13.766884495101053,-54.52520358301607,-58.08721877924366,-91.76967608523039,12.567245026972975,7.439731121063232,7.439692497253418,-0.21686746987951808,3,0.9244890213012695
274,6.966788004595311,3.7381075725540054,0.06348077443610518,0.005424497916160322,0.0,0.0,0.34183507226059706,0.33028862681322285,145.74486643349024,7.451550286644785,-59.5969344692195,-51.2579873029639,-94.74829198203278,16.84613310072349,4.655599117279053,4.646437168121338,0.1646586345381526,3,0.956561803817749
275,4.239489339904268,2.072860391365767,0.012619932615918294,0.02667586436202373,0.0,0.0,0.5532779727822524,0.3138057097689489,107.0446264936906,10.21916763251562,-60.29944986379324,-45.925080503709594,-100.40953187974826,12.389613899831135,4.708475589752197,4.708475589752197,nan,0,0.906580924987793
276,3.5209154210444695,3.112380593595579,0.12142452065657389,0.008112134950786786,0.0,0.0,0.6997869731870808,0.3674897530642654,86.9634300571475,11.240162356769357,-74.90058403619955,-35.14711013415826,-75.2580518845972,8.927777236201843,4.607478141784668,4.495794773101807,0.355421686746988,3,0.9308810234069824
277,5.292999251711186,2.432538619595103,0.2570210053310328,0.022666639005492522,0.0,0.0,3.12656490190064,0.334690284669849,79.31092569878508,9.102416278542766,-54.75771045291438,-43.61480501038587,-78.40583695997357,17.890984713579247,6.507785797119141,6.507785797119141,0.17180205415499525,8,0.9123320579528809
278,8.812546951228782,3.7206917815635667,0.08673098435835307,0.028112027295834133,0.0,0.0,7.102226746780337,0.350428621784483,114.94790205139414,11.356169187581319,-64.54722157640461,-44.04754804700309,-88.63293633666738,15.756608919419968,5.504884719848633,5.504884719848633,0.048066875653082534,2,0.9295289516448975
279,8.585750454810958,3.2967953704067225,0.21000304622022722,0.005731933854342311,0.0,0.0,0.43942045148690895,0.44603452734671145,11.2098283552586,7.725687646318255,-69.62468311928644,-36.3651373437221,-87.1829204164887,7.922685719964683,15.787065505981445,15.785651206970215,-1.0,25,0.9290187358856201
280,0.9130130891215235,2.840444958064876,0.0022044417192788046,0.0294255072946195,0.0,0.0,0.8810492311952959,0.3508828030530749,102.99178659114453,9.61457826746029,-49.62593634601102,-35.941603357996556,-72.01259121168962,16.99147850496002,4.398126125335693,4.398126125335693,-0.0488262910798122,6,0.9126541614532471
281,2.224234891166979,2.3762084562427024,0.10660932969607131,0.009276651088237726,0.0,0.0,1.5360846371624077,0.4211478740834366,55.773475519756076,8.149424574098042,-59.138278680466534,-43.59656466396723,-100.87825819492635,15.17935558218383,5.4485673904418945,5.2726030349731445,0.08958130477117816,4,0.9482567310333252
282,2.7490762754917624,2.678047251839653,0.18465500842744534,0.012260719662436899,0.0,0.0,0.6119106117591416,0.37762315214794867,55.99161717150496,8.104085172715314,-69.26215617064362,-38.85021458774207,-77.05622464081026,11.083023278759446,6.623400688171387,6.623400688171387,-0.005602240896358641,8,0.9456338882446289
283,2.869181970406012,3.407555389080449,0.03892715702170106,0.0061039251110949315,0.0,0.0,1.0194422924985982,0.34544748562137756,198.54233857102588,12.503425978687389,-66.35584164179468,-40.464067812814505,-100.71907525992542,10.561348149154677,5.73425817489624,5.73425817489624,nan,0,0.9311699867248535
284,5.9267101915563405,2.4087190904232774,0.26898207364423016,0.03448259867872237,0.0,0.0,0.1627103795104089,0.372442188766647,37.19559798939418,9.414355884730064,-61.78719805814833,-58.00204105209824,-89.18242572207126,13.381740316242528,15.122162818908691,13.8251371383667,-1.0,26,1.501573085784912
285,4.454493044180326,2.1871658906767455,0.04688219313512377,0.018184392242024304,0.0,0.0,0.2164456068417943,0.35047466179780135,151.2402939912897,6.434831103128456,-76.66311099321297,-51.21609385112147,-72.07914246877525,17.525365010179886,5.9929070472717285,5.9929070472717285,-0.28042843232716663,4,0.9405691623687744
286,0.9679141393121429,3.776057516455102,0.27293806350119837,0.01598215293575687,0.0,0.0,0.6341653578957223,0.44324390115442863,81.21096003282298,11.751136681931651,-59.79132926769249,-35.414443531014186,-105.74102394696388,11.409734102564842,10.075702667236328,10.075702667236328,nan,0,0.9792447090148926
287,4.04933431536593,3.5284206991602334,0.0649167926048924,0.04650769495317231,0.0,0.0,6.758931165957052,0.40508457121271696,146.28365924038837,8.46134856760893,-78.35663633779852,-58.69738660780435,-89.58718756097129,14.157001999434463,4.944774150848389,4.9022016525268555,0.08958130477117816,4,0.9429748058319092
288,5.475653012817554,2.399589861316265,0.29828360217475225,0.01080129342781623,0.0,0.0,0.4997077574710642,0.1396977793371996,171.0404307347193,7.447758797774593,-49.97097506479748,-50.570939350756376,-66.6034444112412,3.2450330540870995,10.317614555358887,8.299908638000488,-0.5571658615136872,18,0.9457290172576904
289,1.4658830775853018,2.5846230868599833,0.18142461398867726,0.03888206221221268,0.0,0.0,0.31592618067881756,0.36832358923145425,202.38458068616083,13.266705225963582,-51.2063565849694,-39.7789714700079,-93.74104930677747,14.553519027698487,6.410660266876221,6.410660266876221,nan,0,1.0286977291107178
290,8.417856260991318,3.9441403542617715,0.025303468331493384,0.026221521345482286,0.0,0.0,3.060021245022323,0.3537201889180343,143.2497101825991,9.395833051449747,-45.24109063812121,-52.738632046372004,-91.40851900154972,18.15435970942423,3.800473690032959,3.800473690032959,0.1295774647887324,6,1.054792881011963
291,0.9936377314184904,3.4163689735182348,0.019583170343597956,0.04241291676265424,0.0,0.0,7.9115273205688865,0.27552152986037953,76.47190419214306,7.221449137028302,-69.15000876156802,-41.017208072455226,-71.30656956339803,3.174454764824861,3.1614818572998047,2.9187796115875244,0.583732057416268,10,2.0642712116241455
292,9.28599775567159,3.2210440084276497,0.02247650887784063,0.04043636025492672,0.0,0.0,0.8284136268370567,0.15790335332789973,152.9939166472101,10.538295244757943,-56.59207750703222,-43.2235907218301,-66.82396383800622,7.5840549601080465,4.470941543579102,3.874084949493408,0.019047619047619067,5,0.9685609340667725
293,1.4415748450088173,2.615256970848261,0.17696782418728554,0.04897786043751762,0.0,0.0,0.1040422920511446,0.2992791759406252,78.94639199922912,10.649802286574602,-64.97035392664684,-48.156143192185546,-106.88253529229783,3.816601362118267,7.1830854415893555,7.1830854415893555,nan,0,0.9189996719360352
294,8.51396204017865,2.5982502883330447,0.24287376069821556,0.006770905560546443,0.0,0.0,2.3784753943899513,0.3301898871239628,225.13623541635823,6.546331613360974,-59.34490425617827,-41.13562427455275,-109.46614122016277,5.232214810734312,8.402392387390137,8.402392387390137,nan,0,0.9313771724700928
295,9.075204867312362,2.079047237380461,0.12088882253115171,0.03125981449276256,0.0,0.0,0.6762723063404982,0.2802412964770608,96.72656709535896,10.054539576549349,-68.04416468355188,-43.77501854627375,-99.81211172371793,1.484175792151361,5.579156875610352,5.579156875610352,nan,0,0.9262259006500244
296,9.80592146557263,3.456963733803863,0.13345072778455855,0.031876039717475504,0.0,0.0,2.2248004988386594,0.5193430496790069,10.361341688198454,8.764096095597074,-67.34180202820134,-36.2848970653364,-107.98486793658937,11.07123614256844,6.033763885498047,6.033763885498047,nan,0,0.9467711448669434
297,8.119245862599138,2.086350450113769,0.1767863110993884,0.022046696955551736,0.0,0.0,0.3592799913994645,0.22939331803885707,142.89706228068465,11.594200095181757,-57.644288995076884,-59.79651265690143,-81.56640469659447,7.125370854294911,7.04463005065918,6.483730316162109,0.27963525835866265,12,0.9244709014892578
298,7.905036637327624,2.009714675554558,0.15991218143590671,0.00950234868349126,0.0,0.0,0.10111516331339782,0.1729827129724416,187.75986110999443,7.506923089085593,-54.932802180798724,-44.36261665777348,-80.64691016026363,4.343006054663531,6.351436614990234,6.351436614990234,-0.09542356377799423,4,0.9384629726409912
299,6.603591121957702,3.4589901757219583,0.20641851993038104,0.046144322711589296,0.0,0.0,0.4886438503570112,0.2587249723235591,163.91002030646632,11.895827269135319,-62.8706408566768,-51.49085792531137,-102.50503178203209,6.50924997710407,8.10597038269043,8.10597038269043,nan,0,0.918820858001709
300,7.900465368492226,3.897747514298251,0.14153571604890797,0.008005567841761211,0.0,0.0,2.567938894376232,0.23378608624057629,185.68052336407982,9.275205796370045,-55.40503653023598,-41.49771687503783,-79.66233991440697,13.79723004997602,6.145684719085693,6.056863307952881,-0.1504702194357367,2,0.95517897605896
301,1.7782459799248973,3.513006095454621,0.21415820551922024,0.01579593662728119,0.0,0.0,0.6112608288962915,0.26608110496398574,150.48588699499186,10.14737582970971,-73.07641595954055,-38.92991532695375,-66.60811223805821,9.86319724640316,6.3587212562561035,6.346384525299072,0.08958130477117816,4,0.9431560039520264
302,5.5926463415025545,2.9432803812487576,0.29919322276399024,0.016613346271619214,0.0,0.0,0.2743773639234676,0.25026816908558686,224.64491385347083,13.983956301786268,-62.98314305949628,-41.8911156562508,-81.02943477872648,5.508031504014197,6.652094841003418,6.652094841003418,nan,0,0.9399459362030029
303,5.385117266808938,2.9720904991217463,0.10508935267462947,0.0072577056263648755,0.0,0.0,0.8472541958509042,0.2942935630732337,20.83057206349332,9.626842489395655,-52.44782509113047,-51.87163343275758,-74.7002575463067,13.441231957296155,90.67786407470703,90.67786407470703,-1.0,62,1.557805061340332
304,8.646935369164297,2.8722728452982107,0.0036646388746052415,0.02639361191610142,0.0,0.0,3.196664415397725,0.23352529783068932,169.97451091804507,8.28592710701912,-63.54834160049336,-55.45740499936957,-98.90387623641232,2.7071508187558884,3.8471219539642334,3.8307945728302,0.24660397074190177,2,1.1188087463378906
305,4.896593973138401,2.6492873342206673,0.03768751366549643,0.00613531928456265,0.0,0.0,0.17332698140656688,0.418129775324429,39.15788344812785,7.684107834366692,-59.69180260184571,-48.969722011309,-97.98772193454971,17.361136491056094,4.473128318786621,4.473128318786621,0.34117647058823536,11,0.9942493438720703
306,4.1583502129533585,3.0434284283716804,0.16605425549608613,0.024664242581744485,0.0,0.0,2.418265985583978,0.32401220580887213,130.7839690086568,13.38487578908635,-57.77622632028513,-59.60531008678208,-68.89359390429372,17.2918033779357,nan,6.338113307952881,nan,0,0.9902069568634033
307,6.575851076752546,2.86230191428223,0.10327733614339561,0.035284624549268784,0.0,0.0,2.1611656074500263,0.17726462699153164,156.1123812396068,10.278188445846544,-64.14758743384952,-47.945628855829206,-75.38507116209426,10.74969044481503,4.818942546844482,4.6710944175720215,0.2745861733203505,4,0.9584000110626221
308,3.0314015162580374,3.196335760081549,0.28199477811149776,0.01117805981952594,0.0,0.0,0.5514114238804638,0.5172946557951431,50.48568070156135,6.465420537383942,-75.58348032997206,-53.713972279065345,-93.45196453521321,17.955904231328965,nan,6.040050983428955,nan,0,0.968012809753418
309,1.8277999040625903,3.796240161002189,0.1882338270322149,0.025608893435346662,0.0,0.0,8.723130762945472,0.3449996699357531,64.99006340592364,8.55678846402028,-72.19449111656292,-46.35645453234667,-82.2310986667481,11.110423106046053,5.095989227294922,5.095989227294922,-0.005602240896358641,8,1.6834418773651123
310,5.039834103225585,3.9900188346476204,0.15610655578964036,0.0071737132426875055,0.0,0.0,6.157587599717194,0.3808760763046121,228.92702977989623,13.963024141232994,-50.691140356805285,-39.867596377742444,-93.52762504626762,12.01588661707797,7.369168281555176,7.369168281555176,nan,0,1.8062059879302979
311,4.460449001651408,2.157486579765834,0.23941185038160562,0.03506864662082827,0.0,0.0,0.4288673275622198,0.4675903118901245,90.83865635824358,12.274846769389914,-73.98591013178574,-54.583207142633924,-108.25876681083611,12.569853793421855,8.520954132080078,8.520954132080078,nan,0,1.8737640380859375
312,2.7094144350243,2.769366945322683,0.07757696131472853,0.0447715059684886,0.0,0.0,0.11539372336404141,0.1475577462679423,168.36379952146012,6.02689828985103,-62.12249826020123,-50.578136537755654,-74.34286481815545,1.7389241739742245,4.256017684936523,1.7214070558547974,0.17180205415499525,8,1.216292142868042
313,3.991362196093716,2.361412391533619,0.2459215620847079,0.00710662988444148,0.0,0.0,0.4136276984840581,0.42651903546581277,21.170108428158066,10.96167278980704,-59.292640089708264,-39.22274942504974,-83.34798998791875,19.038045743238527,nan,9.5660982131958,nan,0,1.2726500034332275
314,3.9807282733493503,2.7042409478510674,0.0009183314592278835,0.024594017533050124,0.0,0.0,0.2567106492454653,0.23156780040362734,82.30846771391708,9.183371251238402,-45.78138667239792,-57.31189391570555,-74.18428160616742,1.2198055785483657,92165.25,92165.25,-1.0,1807,1.7875959873199463
315,3.6112078619191816,2.574946037096846,0.1859032086407153,0.016025113010801846,0.0,0.0,1.24309359306334,0.34683979974724705,121.89804736277102,7.227218698949396,-59.03984036951773,-40.0457507573043,-108.51309639421908,4.11168180524316,6.619391918182373,6.619391918182373,nan,0,2.106940984725952
316,4.104908757405825,2.3490742632535766,0.2804271453137337,0.017000799134236275,0.0,0.0,6.878422404478028,0.4472051232089734,88.80038766723756,8.046391726845393,-66.58730385678108,-36.203292504563706,-105.44572426518918,9.04236006464967,6.977217197418213,6.977217197418213,nan,0,1.0441501140594482
317,7.014561781831481,3.528152106842581,0.236357985610161,0.025436638793288703,0.0,0.0,5.503956845214061,0.3807860087903106,115.13101546974406,8.242736414633303,-70.25227048093507,-42.131195956266986,-82.19702708070578,16.443808374929908,6.288397312164307,6.288397312164307,0.08958130477117816,4,0.9390530586242676
318,3.32032650842721,2.9925774856584715,0.2560902576442078,0.01540673113400338,0.0,0.0,0.40893879348432344,0.24859131534047127,103.16684116995201,10.853688215837384,-48.724415076109544,-38.71678820709036,-68.59894733750185,6.110525428036273,5.911380767822266,5.911380767822266,0.17180205415499525,8,1.6055080890655518
319,9.514150303795734,3.8384911644344513,0.11908640855145014,0.019920323931087162,0.0,0.0,0.7197721972985894,0.23214164258210335,236.64687244238766,12.531119323771332,-52.181726788554386,-43.310534976033516,-65.75294119825706,9.389701332883128,5.204575538635254,5.109646320343018,-0.09542356377799423,4,1.5561881065368652
320,9.20530618561269,2.0651848864940288,0.24727168383003786,0.008508853057819964,0.0,0.0,0.11832714831961672,0.2888156867192422,180.55404009535445,11.590490303908172,-54.3768882743527,-41.21337964576858,-101.41598489954539,7.631977924345644,8.792839050292969,8.792839050292969,nan,0,1.6552331447601318
